srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,prediction
2833279,10,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.818644918121358,2017-07-07,2017-06-27,2018-02-02,0.43145869947275894,2018-02-05,11.963470915084645
2897790,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.1426768813727405,2018-01-22,2017-05-18,2018-02-22,0.07293497363796142,2018-02-26,19.45116566558082
3014467,10,0.6153846153846154,0.9999999999999999,0.6525974025974026,0.9510204081632654,0.0,4,0,0.9886622375913191,2017-09-14,2017-09-14,2018-03-24,0.31810193321616875,2018-03-28,17.475984525329736
3046243,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,1,0,0.46848639994760893,2017-05-10,2017-05-01,2018-04-02,0.34270650263620395,2018-04-06,11.987387005498585
2983287,9,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,2,0,0.36603723276736133,2017-11-02,2017-11-01,2018-03-15,0.35061511423550096,2018-03-17,17.14259354804061
2822733,4,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.14268272859419934,2017-11-19,2017-10-05,2018-01-31,0.12302284710017553,2018-02-05,16.105576671567302
2831678,13,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,0.0,1,0,0.6549367506054798,2017-04-22,2017-04-19,2018-02-02,0.40333919156414755,2018-02-07,10.301631008984662
2841076,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.3531932261108844,2016-12-27,2016-12-06,2018-02-05,0.5799648506151138,2018-02-08,10.538295942740689
2839341,10,0.15384615384615385,0.3913035916670773,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4443970169815006,2017-12-12,2017-12-07,2018-02-05,0.3637961335676625,2018-02-10,13.173885084344692
2879653,13,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12865290542587068,2017-05-30,2017-05-29,2018-02-17,0.12214411247803136,2018-02-22,14.555989930600747
2854025,10,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,3,0,0.1590748292318973,2017-07-14,2017-07-13,2018-02-09,0.37697715289982403,2018-02-13,17.711733525377486
2928931,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12867863320028958,2017-05-10,2017-05-10,2018-03-01,0.3339191564147628,2018-03-05,16.141426554612053
2928756,13,0.2692307692307693,0.8551608293501608,0.6525974025974026,0.9510204081632654,0.0,0,0,0.8853125983064108,2017-03-11,2017-03-09,2018-03-01,0.43936731107205595,2018-03-06,16.518091309878404
2949050,10,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5847794486537943,2018-02-09,2018-02-07,2018-03-07,0.40949033391915624,2018-03-13,10.010083129667896
2930141,1,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12869032764320723,2018-02-04,2018-02-03,2018-03-01,0.12478031634446385,2018-03-09,11.1882186429747
2951962,10,0.34615384615384615,0.1681121066224532,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.32979030694404327,2018-01-22,2017-09-17,2018-03-07,0.366432337434095,2018-03-09,15.526723086956922
2941785,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.3531932261108844,2018-01-31,2017-10-06,2018-03-05,0.39103690685412973,2018-03-12,17.68231638816868
2953241,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.1287511387463791,2018-02-09,2016-10-28,2018-03-07,0.3339191564147628,2018-03-18,15.93229457875847
3000314,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12867863320028958,2018-03-04,2017-07-21,2018-03-20,0.3339191564147628,2018-03-21,14.156971404406528
3035314,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,1,0,0.35320141222092677,2017-11-09,2017-11-08,2018-03-29,0.39103690685412973,2018-04-04,14.195150256868724
3039486,13,0.2692307692307693,0.8551608293501608,0.0,0.9510204081632654,0.0,2,0,0.858380296267017,2017-07-03,2017-06-29,2018-03-30,0.43936731107205595,2018-04-03,13.383469186839303
3039486,13,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.858380296267017,2017-07-03,2017-06-29,2018-03-30,0.43936731107205595,2018-04-03,12.035594092844212
3079909,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,3,0,0.5543224415190147,2018-03-21,2018-01-25,2018-04-12,0.34270650263620395,2018-04-14,12.81278435489939
3063578,10,1.0,2.753679060155112e-05,0.0,0.9510204081632654,0.0,1,0,0.128741783192045,2017-05-18,2017-05-17,2018-04-07,0.3339191564147628,2018-04-18,10.142366947460077
3063578,10,1.0,2.753679060155112e-05,0.7564935064935066,0.9510204081632654,0.0,1,0,0.128741783192045,2017-05-18,2017-05-17,2018-04-07,0.3339191564147628,2018-04-18,11.172089804338494
2990169,10,0.34615384615384615,0.1681121066224532,0.7564935064935066,0.9510204081632654,0.0,2,0,0.32979147638833506,2018-03-11,2018-03-08,2018-03-17,0.366432337434095,2018-03-20,15.77961622026556
2897728,2,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5847303319935401,2018-01-18,2017-09-08,2018-02-22,0.4130052724077329,2018-02-23,10.357488102508558
2985794,10,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,3,0,0.16489515347202163,2017-12-24,2017-12-22,2018-03-15,0.37697715289982403,2018-03-20,14.318537186094806
2965604,32,0.34615384615384615,0.1681121066224532,0.7564935064935066,0.9510204081632654,0.0,2,0,0.2678039122589337,2018-02-18,2017-12-15,2018-03-10,0.33831282952548314,2018-03-16,16.268974883527452
2950459,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848180403154226,2017-06-15,2017-04-13,2018-03-07,0.3471001757469243,2018-03-13,10.517894875962256
2994724,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,2,0,0.5145718605975627,2017-12-15,2017-12-14,2018-03-19,0.34270650263620395,2018-03-23,15.530332781293305
3007626,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4935089994585473,2017-04-01,2017-03-26,2018-03-22,0.34270650263620395,2018-03-30,14.797573868211003
2825840,13,0.11538461538461539,0.7101723803091657,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.7016829472802819,2018-01-10,2017-12-30,2018-01-31,0.42355008787346193,2018-02-03,7.8704652440620295
2891390,15,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,2,0,0.39995111722860416,2017-04-18,2017-04-14,2018-02-20,0.39103690685412973,2018-02-24,18.876357058473015
3013538,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,2,0,0.36603723276736133,2018-01-19,2017-05-26,2018-03-24,0.502636203866432,2018-03-27,11.453586825405043
2841088,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848063458725049,2017-06-03,2017-06-02,2018-02-05,0.3471001757469243,2018-02-09,10.446618421124585
2900538,28,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5848063458725049,2018-01-23,2017-09-08,2018-02-23,0.41388400702987704,2018-02-26,22.254538699560086
3045160,5,0.6153846153846154,0.9999999999999999,0.7564935064935066,0.9510204081632654,0.0,1,0,0.9355788222994316,2017-07-17,2017-07-03,2018-04-01,0.31810193321616875,2018-04-04,9.834232994835844
3045160,10,0.6153846153846154,0.9999999999999999,0.7564935064935066,0.9510204081632654,0.0,1,0,0.9355788222994316,2017-07-17,2017-07-14,2018-04-01,0.31810193321616875,2018-04-04,11.420071555562668
3089818,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848063458725049,2017-04-19,2017-04-18,2018-04-17,0.3471001757469243,2018-04-19,6.249000476492977
2832781,10,0.3076923076923077,0.43624218462403586,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48067434835640455,2017-04-18,2018-03-26,2018-02-02,0.011423550087873213,2018-02-06,13.553923622291716
2847689,28,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12867278597883072,2017-05-19,2017-06-16,2018-02-07,0.12478031634446385,2018-02-12,20.776153750512062
2842951,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5847654153222931,2016-07-23,2016-07-23,2018-02-06,0.3471001757469243,2018-02-13,10.409285946766506
2862975,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,3,0,0.5905705367866244,2017-05-29,2017-05-26,2018-02-12,0.3471001757469243,2018-02-17,13.244873265443806
2833133,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,3,0,0.42491875285782954,2017-06-24,2017-06-22,2018-02-02,0.5035149384885766,2018-02-07,15.483971405086729
2885025,1,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,2,0,0.6081262344946305,2017-12-26,2017-12-26,2018-02-19,0.41388400702987704,2018-02-23,17.483912633141372
2922494,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4677929194825911,2017-07-23,2017-07-20,2018-02-28,0.5035149384885766,2018-03-04,12.414861012425764
2906583,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,3,0,0.4972488823036182,2017-12-01,2017-11-30,2018-02-25,0.5035149384885766,2018-03-01,16.145848798038937
2898052,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12866810820166366,2018-02-20,2018-02-15,2018-02-22,0.3339191564147628,2018-03-08,15.622764252332992
2941800,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,0.0,0,0,0.0,2017-04-08,2017-04-02,2018-03-05,0.8725834797891032,2018-03-22,15.105903058069984
2897824,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,2,0,0.15683300452458,2017-09-29,2017-09-29,2018-02-22,0.4753954305799648,2018-03-18,17.27696928130736
3015248,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12874412208062852,2017-08-13,2016-10-30,2018-03-24,0.47627416520210897,2018-03-26,12.783512418119132
3041559,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48065797613631983,2017-12-23,2017-12-23,2018-03-31,0.34270650263620395,2018-04-03,13.273573304865264
3045753,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4684875693919007,2017-06-26,2016-08-23,2018-04-02,0.5035149384885766,2018-04-06,8.456800728532054
3065592,10,1.0,2.753679060155112e-05,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.23541381370986322,2018-02-12,2017-05-05,2018-04-08,0.3339191564147628,2018-04-09,12.066464847579013
3016942,10,1.0,2.753679060155112e-05,0.7564935064935066,1.0,1.0000000000000002,1,0,0.1286599220916213,2018-01-30,2018-01-29,2018-03-25,0.3339191564147628,2018-04-10,14.568900653790887
2861733,13,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186507653428168,2017-03-14,2017-03-10,2018-02-12,0.43936731107205595,2018-02-21,9.885540780779083
3067719,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.17190948033404008,2018-03-04,2018-03-04,2018-04-09,0.4753954305799648,2018-04-11,12.854954372343085
2970742,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,3,0,0.3077427737113601,2017-08-05,2017-07-31,2018-03-12,0.3339191564147628,2018-03-13,17.19075436064295
3082608,10,0.8461538461538463,0.4202780925989803,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4678853055816407,2017-05-02,2017-05-02,2018-04-13,0.34270650263620395,2018-04-19,11.20079490273021
2939051,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.21184717234217473,2017-07-05,2017-03-15,2018-03-04,0.47627416520210897,2018-03-08,17.74490469103968
2974278,9,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,3,0,0.16490333958206402,2017-10-21,2017-10-20,2018-03-13,0.37697715289982403,2018-03-17,15.21630760653051
3021778,10,0.8461538461538463,0.4202780925989803,1.0,0.9510204081632654,0.0,1,0,0.468491077724776,2017-05-09,2016-06-13,2018-03-26,0.34270650263620395,2018-04-05,12.375149613224785
2858256,13,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,2,0,0.18722920055618772,2018-01-15,2016-05-20,2018-02-10,0.5843585237258351,2018-02-13,11.609118250671653
2908406,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,2,0,0.1544870992752954,2017-03-21,2017-03-15,2018-02-26,0.07557117750439346,2018-03-06,21.884005223593366
3040724,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6548981589438515,2017-06-05,2017-05-08,2018-03-31,0.8725834797891032,2018-04-10,9.760087737608712
2938657,10,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.0,1.0000000000000002,1,0,0.5848063458725049,2017-05-14,2017-05-13,2018-03-04,0.40949033391915624,2018-03-09,11.549423198623215
2954193,15,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.1426733730398652,2018-01-24,2016-10-07,2018-03-08,0.47627416520210897,2018-03-11,16.227062974344584
2819316,10,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6548899728338091,2017-08-16,2015-12-11,2018-01-30,0.39718804920913886,2018-02-06,11.839342284970414
2861404,9,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8187946069907042,2017-11-21,2017-11-21,2018-02-11,0.43145869947275894,2018-02-14,11.542588363166551
2862698,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4684875693919007,2017-06-30,2017-06-28,2018-02-12,0.5035149384885766,2018-02-16,10.698089113772212
2886093,10,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.4684840610590254,2018-01-07,2017-08-02,2018-02-19,0.34270650263620395,2018-02-24,10.665226380922595
2874172,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12874646096921205,2018-01-13,2017-10-17,2018-02-15,0.3339191564147628,2018-02-19,16.540094595383394
2901210,13,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.1286493970929954,2017-06-13,2017-06-12,2018-02-23,0.12214411247803136,2018-02-27,15.183209479279146
2941044,28,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,0.0,1,0,0.4678420361428453,2017-08-22,2017-08-18,2018-03-05,0.12478031634446385,2018-03-10,22.811753921128286
2971642,10,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,1,0,0.35320608999809383,2018-01-10,2018-01-10,2018-03-12,0.35061511423550096,2018-03-15,15.264183829585754
2953269,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.5285923282115572,2018-02-03,2017-12-03,2018-03-07,0.5035149384885766,2018-03-13,14.814445752099225
2884506,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.128741783192045,2017-05-10,2016-11-01,2018-02-19,0.3339191564147628,2018-03-13,14.720531125154304
2982503,1,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.1684011474587391,2017-07-31,2017-06-13,2018-03-15,0.12478031634446385,2018-03-17,10.05913798676034
2977410,9,0.3076923076923077,0.43624218462403586,0.7564935064935066,0.9510204081632654,0.0,3,0,0.5800455381607215,2017-10-04,2017-10-03,2018-03-13,0.011423550087873213,2018-03-17,15.86676940277843
2987358,9,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5847923125410037,2017-11-20,2017-11-20,2018-03-16,0.40949033391915624,2018-03-26,10.91682462196601
3001322,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,2,0,0.6198101524136747,2017-10-17,2017-10-16,2018-03-20,0.3471001757469243,2018-04-01,13.398049945572572
3012946,10,1.0,2.753679060155112e-05,0.0,0.9510204081632654,0.0,0,0,0.28962808163188936,2018-03-07,2017-07-31,2018-03-24,0.3339191564147628,2018-03-28,17.53434097215283
3012946,10,1.0,2.753679060155112e-05,0.6525974025974026,0.9510204081632654,0.0,0,0,0.28962808163188936,2018-03-07,2017-07-31,2018-03-24,0.3339191564147628,2018-03-28,18.242600883915312
3033841,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4721128466963784,2018-01-02,2017-12-29,2018-03-29,0.5035149384885766,2018-04-03,10.468023622938041
3047008,13,0.7692307692307693,0.0,0.6525974025974026,0.9510204081632654,0.0,0,0,0.2930849589583526,2017-11-24,2017-11-14,2018-04-02,0.502636203866432,2018-04-10,12.13787739004618
2975719,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,2,0,0.16420518133987913,2016-12-15,2016-12-14,2018-03-13,0.4753954305799648,2018-03-15,15.632304426109659
2859658,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4560973071206294,2017-07-17,2017-07-14,2018-02-10,0.5035149384885766,2018-02-13,13.915629389465163
2885491,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.44444847253033837,2016-08-18,2016-08-16,2018-02-19,0.5035149384885766,2018-03-06,13.19720813375958
2972179,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48068604279932226,2017-05-29,2017-05-27,2018-03-12,0.5035149384885766,2018-03-25,12.28474946996954
3036970,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,1.0,1.0000000000000002,1,0,0.6549227172739787,2017-07-27,2016-07-24,2018-03-29,0.40509666080843587,2018-04-03,13.061792397505037
2827007,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6549320728283128,2017-12-16,2016-04-02,2018-02-01,0.398066783831283,2018-02-05,14.689901929874223
2984011,15,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.5847315014378318,2017-10-23,2017-10-22,2018-03-15,0.4121265377855887,2018-03-18,13.148680173456906
3055830,13,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.8318280636224473,2017-07-25,2017-07-23,2018-04-05,0.43936731107205595,2018-04-11,10.360369794399388
2819033,4,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.23541030537698793,2017-02-07,2017-01-29,2018-01-30,0.12302284710017553,2018-02-01,15.190247990040445
2819124,13,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,0,0,0.0,2017-09-12,2017-08-26,2018-01-30,0.3339191564147628,2018-02-01,14.91821784056486
2819124,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,0,0,0.0,2017-09-12,2016-07-24,2018-01-30,0.3339191564147628,2018-02-01,16.46756899079106
2859298,9,0.15384615384615385,0.3913035916670773,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4610183287003849,2017-10-05,2017-10-04,2018-02-10,0.3637961335676625,2018-02-17,14.936519242579866
2920942,10,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.2900233538025066,2018-01-31,2017-05-14,2018-02-27,0.3339191564147628,2018-03-04,18.487532807072373
2953901,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5848098542053802,2017-07-10,2017-07-07,2018-03-08,0.3471001757469243,2018-03-12,10.517894875962256
2904675,9,0.42307692307692313,0.27825347180957294,0.7564935064935066,0.9510204081632654,0.0,1,0,0.3531967344437597,2017-10-16,2017-10-15,2018-02-24,0.35061511423550096,2018-03-10,16.11218577389132
2939538,15,0.15384615384615385,0.3913035916670773,0.7564935064935066,0.9510204081632654,0.0,2,0,0.46193166469225494,2017-12-05,2017-11-23,2018-03-05,0.4727592267135323,2018-03-14,18.133634838523736
2972359,9,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,2,0,0.8187560153290758,2017-11-14,2017-11-13,2018-03-12,0.43145869947275894,2018-03-14,13.665631050974783
2960154,13,0.8076923076923078,0.42042737099013605,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48065797613631983,2017-10-10,2017-10-04,2018-03-09,0.5035149384885766,2018-03-12,12.632041555982559
2970928,15,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,1.0000000000000002,2,0,0.6198312024109264,2018-02-12,2017-06-12,2018-03-12,0.4121265377855887,2018-03-15,17.07213867132846
2940240,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,0.0,2,0,0.16442737575531485,2017-05-25,2017-05-19,2018-03-05,0.4753954305799648,2018-03-28,17.435974694030573
3009285,4,0.0,0.4203621522755534,1.0,0.9510204081632654,0.0,1,0,0.4678607472515136,2017-09-25,2017-10-09,2018-03-22,0.002636203866432041,2018-04-02,10.60445504200537
2981636,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,2,0,0.2935316866778076,2017-06-24,2017-06-23,2018-03-15,0.502636203866432,2018-03-31,11.848828794429844
2938081,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,0.0,1,0,0.7017098444989925,2017-06-14,2017-05-23,2018-03-03,0.8725834797891032,2018-03-31,12.995686837553516
3009470,15,0.19230769230769232,0.07252900783494157,0.7564935064935066,0.9510204081632654,1.0000000000000002,3,0,0.16888529739553063,2017-12-08,2016-12-11,2018-03-23,0.4753954305799648,2018-03-29,14.942244315225478
3031799,18,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48069305946507285,2017-07-07,2017-07-07,2018-03-28,0.002636203866432041,2018-04-03,12.485059533457044
3037986,15,0.07692307692307693,0.6521813486070732,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.6549975617086518,2018-01-27,2016-10-12,2018-03-30,0.40509666080843587,2018-04-09,12.863724777448326
3082206,13,0.9615384615384616,0.6522610603693408,0.7564935064935066,0.9510204081632654,0.0,1,0,0.7052953606975502,2017-05-30,2017-05-29,2018-04-13,0.8725834797891032,2018-04-18,8.29436793776735
3025956,5,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,1.0,0.0,1,0,0.1286493970929954,2017-11-11,2017-11-10,2018-03-27,0.0746924428822493,2018-04-02,15.428051389368774
3039813,15,0.07692307692307693,0.6521813486070732,1.0,1.0,0.0,1,0,0.6549659867127741,2017-02-25,2017-02-25,2018-03-30,0.398066783831283,2018-04-06,15.082762308900485
2827720,4,0.038461538461538464,4.3479143055080716e-06,0.6525974025974026,0.8204081632653062,1.0000000000000002,0,0,0.23507701375383433,2017-08-26,2017-08-24,2018-02-01,0.12302284710017553,2018-02-03,17.092297977446986
2939130,15,0.34615384615384615,0.1681121066224532,0.6525974025974026,0.8204081632653062,1.0000000000000002,0,0,0.2631261350918657,2018-01-11,2018-01-02,2018-03-04,0.4736379613356765,2018-03-10,23.38551093885483
2957487,12,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12869968319754138,2017-10-23,2017-10-19,2018-03-08,0.07381370826010514,2018-03-13,12.534307985652713
2944876,15,0.038461538461538464,4.3479143055080716e-06,1.0,0.9510204081632654,0.0,1,0,0.12865407487016245,2017-10-25,2017-04-14,2018-03-06,0.07293497363796142,2018-03-20,24.08373965766645
3027808,13,0.7692307692307693,0.0,0.6525974025974026,0.9510204081632654,0.0,4,0,0.16386019527380785,2017-09-13,2017-09-09,2018-03-27,0.502636203866432,2018-04-05,9.499562747459535
3060403,18,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8315941747640939,2017-08-18,2017-08-14,2018-04-06,0.002636203866432041,2018-04-09,15.084103415012327
2891642,12,0.038461538461538464,4.3479143055080716e-06,0.7564935064935066,0.9510204081632654,1.0000000000000002,1,0,0.12868915819891547,2018-01-20,2018-01-19,2018-02-20,0.07381370826010514,2018-02-23,12.515724381770397
2840556,8,0.0,0.4203621522755534,0.7564935064935066,0.9510204081632654,0.0,2,0,0.4935066605699638,2017-02-19,2017-02-17,2018-02-05,0.007029876977152849,2018-02-08,17.975505036941218
2888510,1,0.8846153846153847,0.00011159646717470717,0.7564935064935066,0.9510204081632654,0.0,1,0,0.23542083037561384,2017-05-10,2017-05-04,2018-02-20,0.12478031634446385,2018-03-07,14.679491231761965
2950418,9,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,3,0,0.8817855543224415,2017-12-13,2017-12-13,2018-03-07,0.43145869947275894,2018-03-16,13.51641859190971
2948355,10,0.07692307692307693,0.6521813486070732,1.0,0.9510204081632654,1.0000000000000002,1,0,0.6549882061543176,2017-08-29,2017-06-26,2018-03-07,0.39718804920913886,2018-03-21,10.748024437607938
2847862,13,0.3076923076923077,0.43624218462403586,0.7564935064935066,0.9510204081632654,0.0,1,0,0.48066031502490336,2017-02-17,2017-02-16,2018-02-07,0.5035149384885766,2018-02-09,11.593349699761486
2885111,13,0.7692307692307693,0.0,0.7564935064935066,0.9510204081632654,0.0,1,0,0.12873242763771084,2017-11-17,2017-11-11,2018-02-19,0.502636203866432,2018-02-28,11.951798968765107
2963951,13,0.2307692307692308,0.5652129173635407,0.7564935064935066,0.9510204081632654,0.0,1,0,0.5864833289868988,2017-12-10,2017-12-06,2018-03-10,0.3471001757469243,2018-03-20,10.668185944039726
2948695,13,0.7692307692307693,0.0,0.6525974025974026,0.9510204081632654,0.0,0,0,0.2666344679671667,2017-07-17,2017-06-07,2018-03-07,0.33831282952548314,2018-03-22,17.150326503682525
2971659,10,0.9230769230769231,0.6522190305310542,0.7564935064935066,1.0,0.0,1,0,0.6549227172739787,2016-12-07,2016-12-06,2018-03-12,0.39718804920913886,2018-03-14,11.824028658489421
2857319,10,0.2692307692307693,0.8551608293501608,0.7564935064935066,0.9510204081632654,0.0,1,0,0.8186273764569815,2017-05-23,2017-05-22,2018-02-09,0.43145869947275894,2018-02-13,12.504215206393777
